source,target,type,capacity
LAX,TPE,Directed,309
TPE,LAX,Directed,309
TPE,SFO,Directed,309
LAX,TPE,Directed,309
JFK,TPE,Directed,309
BKK,AMS,Directed,309
ORD,TPE,Directed,309
BKK,LHR,Directed,309
IAH,TPE,Directed,309
LAX,TPE,Directed,309
CGK,TPE,Directed,309
SFO,TPE,Directed,309
DPS,TPE,Directed,309
SFO,TPE,Directed,309
SEA,TPE,Directed,309
YVR,TPE,Directed,309
AOJ,TPE,Directed,184
FUK,KHH,Directed,184
ANC,ATL,Directed,309
CDG,TPE,Directed,309
BKK,TPE,Directed,309
TPE,HKG,Directed,184
ICN,TPE,Directed,309
ANC,ORD,Directed,309
TPE,SGN,Directed,184
TPE,LAX,Directed,309
VIE,TPE,Directed,309
SHA,TSA,Directed,309
NRT,TPE,Directed,184
SZX,TPE,Directed,309
HKG,TPE,Directed,309
MFM,KHH,Directed,184
TPE,YYZ,Directed,309
TPE,SFO,Directed,309
ICN,KHH,Directed,184
HKG,TPE,Directed,184
TPE,ICN,Directed,309
BNE,TPE,Directed,309
PVG,KHH,Directed,184
PVG,TPE,Directed,309
TPE,MNL,Directed,184
SDR,AGP,Directed,184
QRO,YXU,Directed,184
HFE,TPE,Directed,184
DAR,MBI,Directed,184
PVG,OAK,Directed,309
MEM,ICN,Directed,309
NRT,CDG,Directed,309
YVR,YYJ,Directed,11
KIX,MEM,Directed,309
ATL,MEM,Directed,309
EWR,LAX,Directed,309
BOS,EWR,Directed,309
PHX,OAK,Directed,309
ICT,MEM,Directed,184
ONT,OAK,Directed,309
PDX,OAK,Directed,309
ANC,MEM,Directed,309
HNL,LAX,Directed,309
MEM,PDX,Directed,309
ANC,CAN,Directed,309
MEM,TPA,Directed,309
MEM,ANC,Directed,309
MEM,VCP,Directed,309
EWR,ORD,Directed,184
SYD,CAN,Directed,309
HKG,TPE,Directed,309
LGG,MEM,Directed,309
MEM,MCI,Directed,309
MEM,DFW,Directed,309
HNL,ONT,Directed,309
MEM,ORD,Directed,309
MEM,OAK,Directed,309
DXB,MXP,Directed,309
ANC,PVG,Directed,309
YYZ,YWG,Directed,184
MEM,SLC,Directed,309
DXB,CDG,Directed,309
AFW,OAK,Directed,309
MEM,LAX,Directed,309
MEM,ONT,Directed,309
MEM,SEA,Directed,309
AFW,LAX,Directed,309
MEM,SMF,Directed,309
GSO,ORD,Directed,184
MEM,SFO,Directed,309
MEM,RNO,Directed,309
GSO,EWR,Directed,184
MEM,PHX,Directed,309
MEM,CDG,Directed,309
MEM,ANC,Directed,309
MEM,NRT,Directed,309
MEM,YYC,Directed,309
IND,LAX,Directed,309
MEM,BQN,Directed,309
AFW,SEA,Directed,184
MEM,BUR,Directed,309
MEM,HNL,Directed,309
MEM,SJU,Directed,309
MEM,SAN,Directed,309
MEM,LAS,Directed,309
MEM,GTF,Directed,184
AFW,PDX,Directed,184
MEM,TUS,Directed,309
IND,EWR,Directed,309
IND,PDX,Directed,184
MEM,COS,Directed,184
MEM,MIA,Directed,309
IND,ONT,Directed,309
MEM,GEG,Directed,309
IND,SAN,Directed,309
IND,OAK,Directed,309
MEM,OAK,Directed,309
IND,LAX,Directed,309
MEM,ABQ,Directed,309
MEM,CGN,Directed,309
IND,BOS,Directed,309
MEM,BOI,Directed,184
MEM,BOG,Directed,184
MEM,LAX,Directed,309
IND,EWR,Directed,309
MEM,GJT,Directed,184
MEM,YWG,Directed,309
MEM,ORD,Directed,309
MEM,TLC,Directed,309
MEM,DXB,Directed,309
IND,PHX,Directed,309
MEM,YVR,Directed,309
MEM,ELP,Directed,309
MEM,YEG,Directed,309
MEM,MTY,Directed,309
OAK,SEA,Directed,309
IND,STN,Directed,309
OAK,PDX,Directed,309
MEM,GDL,Directed,309
IND,DEN,Directed,309
MEM,STN,Directed,309
SIN,KIX,Directed,309
MEM,LAX,Directed,309
IND,CDG,Directed,309
OAK,LAX,Directed,309
IND,ANC,Directed,309
YWG,YQT,Directed,11
OAK,ANC,Directed,309
IND,SEA,Directed,309
DXB,BLR,Directed,309
OAK,NRT,Directed,309
MEM,CDG,Directed,309
FLL,ATL,Directed,309
IND,RST,Directed,184
SAT,LAS,Directed,184
MKE,MQT,Directed,11
OAK,SAN,Directed,184
MSP,DLH,Directed,184
IND,PKB,Directed,11
MEM,DFW,Directed,309
ORD,OAK,Directed,309
OLA,GKE,Directed,184
MEM,TLC,Directed,309
CHS,MEM,Directed,184
HTS,MEM,Directed,184
PIT,SCE,Directed,11
RNO,BOI,Directed,184
GRR,MEM,Directed,309
SYR,BTV,Directed,184
MSN,CWA,Directed,11
AUS,SJT,Directed,11
IAD,MEM,Directed,309
ROC,ELM,Directed,11
JFK,MEM,Directed,309
ALB,PBG,Directed,11
YEG,YYC,Directed,184
GRR,PLN,Directed,11
CLE,ERI,Directed,11
LAS,PHX,Directed,184
TYS,MEM,Directed,309
ROC,MEM,Directed,309
ATL,IND,Directed,309
ALB,PBG,Directed,11
SAT,DRT,Directed,11
GRR,TVC,Directed,11
PHL,MEM,Directed,309
AUS,SJT,Directed,11
LAX,HNL,Directed,309
DTW,LCK,Directed,309
PIT,SCE,Directed,11
PHL,MEM,Directed,309
FNT,APN,Directed,11
RDU,ILM,Directed,184
EWR,OAK,Directed,309
ABE,SWF,Directed,184
CHS,SDF,Directed,184
SAV,MEM,Directed,184
LAX,EWR,Directed,309
BWI,EWR,Directed,11
AUS,BWD,Directed,11
TPA,IND,Directed,309
ICT,TIJ,Directed,184
PWM,PQI,Directed,11
SAT,MEM,Directed,309
MHT,MEM,Directed,309
LAX,NAN,Directed,309
NAN,LAX,Directed,309
HKG,NAN,Directed,309
BKK,HEL,Directed,309
NRT,HEL,Directed,309
SFO,HEL,Directed,309
KIX,HEL,Directed,309
MAD,HEL,Directed,184
BCN,HEL,Directed,184
AGP,HEL,Directed,184
FCO,HEL,Directed,184
KEF,HEL,Directed,184
HEL,CDG,Directed,184
MAN,HEL,Directed,184
ZRH,HEL,Directed,184
BUD,HEL,Directed,184
LHR,HEL,Directed,309
ALC,HEL,Directed,184
AYT,HEL,Directed,184
FRA,HEL,Directed,184
AMS,HEL,Directed,184
DUS,HEL,Directed,184
MUC,HEL,Directed,184
MXP,HEL,Directed,184
BRU,HEL,Directed,184
CDG,HEL,Directed,184
KAO,HEL,Directed,184
HEL,ARN,Directed,184
HAM,HEL,Directed,184
HEL,LHR,Directed,184
RVN,HEL,Directed,184
GOT,HEL,Directed,184
WAW,HEL,Directed,184
LPA,HEL,Directed,184
CPH,HEL,Directed,184
HEL,JFK,Directed,309
HEL,OUL,Directed,184
TXL,HEL,Directed,184
KUO,HEL,Directed,184
OUL,HEL,Directed,184
OSL,HEL,Directed,184
SZB,SIN,Directed,184
AOR,SZB,Directed,184
PEN,KBR,Directed,184
SZB,TGG,Directed,184
KBR,SZB,Directed,184
YYZ,YEG,Directed,184
YYZ,YWG,Directed,184
HAJ,BWE,Directed,11
BOH,ACI,Directed,11
SAW,BGW,Directed,184
KIN,JFK,Directed,184
AHB,JED,Directed,184
JED,RUH,Directed,184
CWL,FAO,Directed,184
ALC,NWI,Directed,184
GLA,EXT,Directed,184
MAN,MXP,Directed,184
LHR,EDI,Directed,184
LCY,BHD,Directed,184
MAN,CDG,Directed,184
NOC,MAN,Directed,184
CDG,CWL,Directed,184
MAN,BHD,Directed,184
MAN,SOU,Directed,184
SOU,JER,Directed,184
EXT,BHD,Directed,184
MAN,TLS,Directed,184
GLA,BHX,Directed,184
DUB,SOU,Directed,184
BHX,LYS,Directed,184
LSI,ABZ,Directed,184
CGN,SEN,Directed,184
NCL,SOU,Directed,184
DUS,LBA,Directed,184
JER,MAN,Directed,184
BRS,FRA,Directed,184
MUC,NRK,Directed,184
BRS,MUC,Directed,184
NQN,EPA,Directed,184
DXB,EVN,Directed,184
PRG,DXB,Directed,184
BEY,DWC,Directed,184
ISU,DXB,Directed,184
DXB,EBL,Directed,184
KBL,DXB,Directed,184
DXB,NJF,Directed,184
DXB,JED,Directed,184
TIF,DXB,Directed,184
AHB,DXB,Directed,184
DXB,TUU,Directed,184
KTM,DXB,Directed,184
KRT,DXB,Directed,184
MUX,DXB,Directed,184
KRK,DXB,Directed,184
ELQ,DXB,Directed,184
LYP,DXB,Directed,184
DXB,KWI,Directed,184
GIZ,DXB,Directed,184
VKO,DXB,Directed,184
BAH,DXB,Directed,184
DXB,BAH,Directed,184
DMM,DXB,Directed,184
KHI,DXB,Directed,184
KBP,DXB,Directed,184
SKP,DXB,Directed,184
JIB,DXB,Directed,184
TBS,DXB,Directed,184
BEG,DXB,Directed,184
KWI,DXB,Directed,184
GYD,DXB,Directed,184
SKT,DXB,Directed,184
VIE,HRG,Directed,184
MLE,DRV,Directed,184
SAW,JED,Directed,184
AHB,DMM,Directed,184
SSH,JED,Directed,184
JED,DXB,Directed,184
SSH,RUH,Directed,184
GIZ,RUH,Directed,184
TZX,RUH,Directed,184
DXB,RUH,Directed,184
KWI,TIF,Directed,184
RAE,DMM,Directed,184
JED,KWI,Directed,184
DMM,RUH,Directed,184
CPH,AYT,Directed,184
HAM,AYT,Directed,184
LAN,IMT,Directed,184
MEM,SLW,Directed,184
LAN,TVC,Directed,184
MKE,CWA,Directed,11
MKE,CWA,Directed,11
RUN,ORY,Directed,309
MCO,MSY,Directed,184
MCO,DEN,Directed,184
ONT,MCO,Directed,184
CVG,MCO,Directed,184
LAS,ORD,Directed,184
ATL,LGA,Directed,184
IAD,DEN,Directed,184
TTN,MSP,Directed,184
RDU,DEN,Directed,184
CVG,DFW,Directed,184
MCO,LAS,Directed,184
MCO,TTN,Directed,184
IAH,DEN,Directed,184
MCO,PHL,Directed,184
ORD,DEN,Directed,184
ISP,MCO,Directed,184
DCA,DEN,Directed,184
MCO,DSM,Directed,184
DFW,DEN,Directed,184
TTN,ATL,Directed,184
SAT,DEN,Directed,184
AUS,MKE,Directed,184
ORD,PUJ,Directed,184
PHL,MCO,Directed,184
MCO,STL,Directed,184
CLT,DEN,Directed,184
ORD,TTN,Directed,184
MIA,DEN,Directed,184
CLE,TPA,Directed,184
SLC,DEN,Directed,184
AUS,CLT,Directed,184
MCO,CVG,Directed,184
PHL,JAX,Directed,184
KKJ,NKM,Directed,184
HAK,HZG,Directed,184
AQG,HRB,Directed,184
JJN,XIY,Directed,184
ZYI,HRB,Directed,184
ZYI,CSX,Directed,184
CGK,JED,Directed,309
BTJ,JED,Directed,309
DPS,BOM,Directed,309
CAN,CGK,Directed,184
HKG,DPS,Directed,309
CGK,JED,Directed,309
CGK,MED,Directed,309
HKG,CGK,Directed,309
DPS,PVG,Directed,309
DPS,CAN,Directed,309
AMS,CGK,Directed,309
PER,CGK,Directed,184
CGK,BKK,Directed,184
CGK,JED,Directed,309
CGK,KNO,Directed,184
KUL,CGK,Directed,184
CGK,BTJ,Directed,184
DPS,CGK,Directed,184
CGK,UPG,Directed,184
DPS,PER,Directed,309
CGK,MDC,Directed,184
CGK,BDJ,Directed,184
SUB,KOE,Directed,184
BTJ,MED,Directed,309
KNO,CGK,Directed,184
SUB,CGK,Directed,309
SIN,SUB,Directed,184
CGK,PNK,Directed,184
CGK,SIN,Directed,184
BPN,CGK,Directed,184
CGK,JOG,Directed,184
UPG,DPS,Directed,184
BTH,CGK,Directed,184
UPG,CGK,Directed,184
DPS,CGK,Directed,184
JOG,SUB,Directed,184
JOG,CGK,Directed,184
CGK,DPS,Directed,309
CGK,BTH,Directed,184
CGK,SUB,Directed,184
SUB,CGK,Directed,184
BPN,PLW,Directed,184
CGK,BPN,Directed,184
PKU,CGK,Directed,184
DPS,CGK,Directed,184
TKG,PLM,Directed,184
LOP,CGK,Directed,184
SRG,CGK,Directed,184
BDJ,CGK,Directed,184
CGK,SIN,Directed,184
BRU,TBS,Directed,184
TBS,VIE,Directed,184
ZRH,RMF,Directed,184
RLG,TFS,Directed,184
ADA,DUS,Directed,184
VIE,DME,Directed,184
TXL,HRG,Directed,184
FDH,HRG,Directed,184
HAM,TLV,Directed,184
TLV,NUE,Directed,184
DRS,TFS,Directed,184
ERF,HRG,Directed,184
NUE,RMF,Directed,184
EBL,VIE,Directed,184
SPC,ZRH,Directed,184
RMF,LEJ,Directed,184
SXF,RMF,Directed,184
SXF,TFS,Directed,184
TFS,BRE,Directed,184
NUE,TFS,Directed,184
BEY,MUC,Directed,184
ZRH,PMI,Directed,184
TXL,TFS,Directed,184
IXR,BLR,Directed,184
SXR,BOM,Directed,184
BLR,LKO,Directed,184
BOM,IXR,Directed,184
CCU,AMD,Directed,184
BLR,BOM,Directed,184
IXB,DEL,Directed,184
CCU,HYD,Directed,184
BOM,BBI,Directed,184
PAT,DEL,Directed,184
GAU,DEL,Directed,184
BOM,COK,Directed,184
MLE,DEL,Directed,184
GOI,DEL,Directed,184
AMD,DEL,Directed,184
BLR,HYD,Directed,184
HYD,AMD,Directed,184
GIG,EZE,Directed,184
GRU,FOR,Directed,184
GIG,FOR,Directed,184
FOR,SSA,Directed,184
SDU,POA,Directed,184
GIG,AJU,Directed,184
GIG,REC,Directed,184
GIG,NAT,Directed,184
GIG,MVD,Directed,184
SSA,CGH,Directed,184
FOR,MAO,Directed,184
CGH,UDI,Directed,184
GRU,AEP,Directed,184
REC,CGH,Directed,184
BSB,CGH,Directed,184
FOR,MIA,Directed,184
GIG,POA,Directed,184
FLN,GIG,Directed,184
FLN,CGH,Directed,184
BSB,GRU,Directed,184
BSB,THE,Directed,184
BSB,SSA,Directed,184
GIG,JPA,Directed,184
BSB,GIG,Directed,184
BSB,MCO,Directed,184
GRU,CGR,Directed,184
IGU,GIG,Directed,184
GRU,BEL,Directed,184
BSB,POA,Directed,184
GRU,NVT,Directed,184
BSB,MCZ,Directed,184
CGH,REC,Directed,184
BSB,PMW,Directed,184
GRU,CNF,Directed,184
REC,GIG,Directed,184
BSB,BPS,Directed,184
CGH,CWB,Directed,184
NVT,CGH,Directed,184
CNF,GRU,Directed,184
CNF,CGH,Directed,184
BSB,CGB,Directed,184
CGH,CGR,Directed,184
GRU,NAT,Directed,184
BSB,NAT,Directed,184
BSB,REC,Directed,184
POA,GRU,Directed,184
CGH,CLV,Directed,184
GRU,BPS,Directed,184
GRU,IGU,Directed,184
BSB,PVH,Directed,184
GRU,REC,Directed,184
BSB,MIA,Directed,184
CGH,SDU,Directed,184
GRU,SCL,Directed,184
GRU,VIX,Directed,184
GRU,VVI,Directed,184
GRU,GYN,Directed,184
VCP,GIG,Directed,184
BSB,FOR,Directed,184
BSB,JPA,Directed,184
GRU,POA,Directed,184
CWB,CGH,Directed,184
BSB,SLZ,Directed,184
NYU,RGN,Directed,184
MDL,RGN,Directed,184
SYX,HRB,Directed,184
PEK,HLD,Directed,184
IAD,HVN,Directed,11
PAE,BAH,Directed,309
MNL,BAH,Directed,309
CMN,BAH,Directed,309
PEW,BAH,Directed,309
LHR,BAH,Directed,309
FRA,BAH,Directed,184
CDG,BAH,Directed,184
LYP,BAH,Directed,184
BAH,ATH,Directed,184
SKT,BAH,Directed,184
LCA,BAH,Directed,184
BAH,KHI,Directed,184
BAH,DEL,Directed,184
DME,BAH,Directed,184
CAI,BAH,Directed,309
MEM,LRD,Directed,184
NNG,TNA,Directed,184
FUG,HAK,Directed,184
HRB,TNA,Directed,184
NNG,FOC,Directed,184
NNG,HIA,Directed,184
HAK,WXN,Directed,184
PEK,ORD,Directed,309
PVG,BOS,Directed,309
PEK,YYZ,Directed,309
SZX,MAD,Directed,309
LAX,CTU,Directed,309
PEK,SEA,Directed,309
SZX,AKL,Directed,309
SYX,PEK,Directed,309
PEK,HKT,Directed,309
URC,CGO,Directed,184
TLV,PVG,Directed,309
BRU,SZX,Directed,309
VIE,SZX,Directed,309
TPE,HAK,Directed,184
SZX,DLC,Directed,184
PEK,CAN,Directed,309
SHA,PEK,Directed,309
URC,SHA,Directed,184
HAK,INC,Directed,184
PVG,XIY,Directed,184
MAN,PEK,Directed,309
NNG,PEK,Directed,309
HAK,HFE,Directed,184
PEK,FOC,Directed,309
TYN,CAN,Directed,184
WUH,HAK,Directed,184
CGO,SYX,Directed,184
WUH,URC,Directed,184
PVG,CKG,Directed,309
SHE,TYN,Directed,184
HGH,PEK,Directed,309
PVG,HAK,Directed,184
CAN,PEK,Directed,309
PEK,BKK,Directed,184
CAN,NKG,Directed,184
SJW,CAN,Directed,184
YKH,XMN,Directed,184
URC,PEK,Directed,184
SJW,HAK,Directed,184
NKG,XIY,Directed,184
TYN,LHW,Directed,184
BRU,PEK,Directed,309
CGQ,HET,Directed,184
CSX,HAK,Directed,309
XMN,XIY,Directed,184
PEK,SZX,Directed,309
PEK,WUA,Directed,184
CSX,KMG,Directed,184
CKG,XIY,Directed,309
SYX,XIY,Directed,309
HAK,CTU,Directed,184
XIY,KHN,Directed,184
PEK,NNG,Directed,184
PEK,HGH,Directed,309
URC,SZX,Directed,184
HGH,KWL,Directed,184
SJW,TEN,Directed,184
LHW,CAN,Directed,184
XIY,URC,Directed,184
KHN,TNA,Directed,184
HET,SYX,Directed,184
CAN,NGB,Directed,184
LHW,TEN,Directed,184
HRB,NKG,Directed,184
SZX,HGH,Directed,184
KWL,TYN,Directed,184
NGB,WEF,Directed,184
HAK,SYD,Directed,309
TAO,CAN,Directed,184
CGO,HAK,Directed,184
WUH,LHW,Directed,184
DLC,SZX,Directed,184
CGQ,SJW,Directed,184
CKG,PEK,Directed,309
LHW,XMN,Directed,184
WNZ,XIY,Directed,184
CSX,XIY,Directed,184
DLC,XIY,Directed,184
CAN,URC,Directed,184
CTU,FOC,Directed,184
CGO,CAN,Directed,184
PEK,KHN,Directed,184
CDG,XIY,Directed,309
HAK,NNG,Directed,184
WUH,HAK,Directed,184
CGO,SYX,Directed,184
WNZ,PEK,Directed,309
TNA,URC,Directed,184
CAN,XIY,Directed,184
TYN,CAN,Directed,184
TNA,SYX,Directed,184
CGO,DLC,Directed,184
XMN,PEK,Directed,184
NKG,CAN,Directed,184
CTU,SZX,Directed,309
HAK,CKG,Directed,309
CAN,HAK,Directed,184
XIY,XNN,Directed,184
SZX,PVG,Directed,309
CKG,HGH,Directed,184
HAK,KWE,Directed,184
TNA,SZX,Directed,184
XMN,HAK,Directed,184
LHW,URC,Directed,184
KMG,PEK,Directed,309
CGO,XMN,Directed,184
KOA,HND,Directed,309
LAS,HNL,Directed,309
HNL,LAS,Directed,309
HNL,LAX,Directed,309
LAS,HNL,Directed,309
SYD,HNL,Directed,309
NRT,HNL,Directed,309
KIX,HNL,Directed,309
HND,HNL,Directed,309
BNE,HNL,Directed,309
SIN,HGH,Directed,184
LHW,CKG,Directed,184
NNG,NKG,Directed,184
BKK,KWE,Directed,184
HAK,SJW,Directed,184
KMG,SJW,Directed,184
PVG,SJW,Directed,184
CTU,SJW,Directed,184
TPE,SJW,Directed,184
SYX,SJW,Directed,184
SJW,CDE,Directed,184
XMN,SJW,Directed,184
WRO,MUC,Directed,184
ZRH,FLR,Directed,184
ZRH,LUX,Directed,184
YYZ,WAW,Directed,309
MAD,CCS,Directed,309
KTM,CKG,Directed,184
HKG,LAX,Directed,309
HKG,YVR,Directed,309
HKG,MLE,Directed,309
HKG,KIX,Directed,309
HKG,PVG,Directed,309
DPS,HKG,Directed,309
KHN,HKG,Directed,184
HKG,DPS,Directed,309
TPE,HKG,Directed,309
HKG,HAN,Directed,309
AKL,HKG,Directed,309
HKG,PEK,Directed,309
PEK,HKG,Directed,309
HKG,NKG,Directed,184
OKA,HKG,Directed,184
HKG,TSN,Directed,309
HKG,BKK,Directed,309
HKG,CTU,Directed,309
HKG,CKG,Directed,184
HKG,KWE,Directed,184
NRT,HKG,Directed,184
KIX,HKG,Directed,184
FUK,HKG,Directed,184
KIX,HKG,Directed,184
HKG,HND,Directed,184
NRT,HKG,Directed,184
KIX,HKG,Directed,184
HKG,NGB,Directed,184
REP,HKG,Directed,184
DAD,HKG,Directed,184
KIX,HKG,Directed,184
CNX,HKG,Directed,184
HKG,HKT,Directed,184
WRO,CDG,Directed,184
ABZ,CDG,Directed,184
LIL,TLS,Directed,184
CDG,PUF,Directed,184
DUS,NTE,Directed,184
FCO,BOD,Directed,184
CDG,LJU,Directed,184
CDG,CFE,Directed,184
CDG,NUE,Directed,184
LIL,MRS,Directed,184
CDG,BLL,Directed,184
NCE,RNS,Directed,184
ORY,LYS,Directed,184
CDG,HAJ,Directed,184
HKT,VKO,Directed,309
LED,HAK,Directed,309
SYX,ABA,Directed,184
BCN,EZE,Directed,309
LAX,MAD,Directed,309
EZE,MAD,Directed,309
LIM,MAD,Directed,309
SFO,BCN,Directed,309
MDE,MAD,Directed,309
SCL,MAD,Directed,309
HAV,MAD,Directed,309
BCN,EZE,Directed,309
MAD,ATH,Directed,184
MAD,UIO,Directed,309
LHR,MAD,Directed,184
MAD,SJO,Directed,309
MAD,ORD,Directed,309
GVA,MAD,Directed,184
MAD,PRG,Directed,184
MAD,BRU,Directed,184
MAD,FCO,Directed,184
FCO,MAD,Directed,184
MAD,SDQ,Directed,309
MAD,PTY,Directed,309
VCE,MAD,Directed,184
ZRH,MAD,Directed,184
MAD,CCS,Directed,309
LIN,MAD,Directed,184
MUC,MAD,Directed,184
MAD,MIA,Directed,309
MAD,EZE,Directed,309
DUS,MAD,Directed,184
MAD,GUA,Directed,309
MAD,BOG,Directed,309
VIE,MAD,Directed,184
MAD,HAM,Directed,184
MAD,GIG,Directed,309
MAD,LIS,Directed,184
ORY,MAD,Directed,184
LHR,MAD,Directed,184
BRU,MAD,Directed,184
MAD,JFK,Directed,309
MAD,LIM,Directed,309
RAK,MAD,Directed,184
VLC,MAD,Directed,184
MAD,BOS,Directed,309
MAD,LIN,Directed,184
MAD,BCN,Directed,184
XRY,MAD,Directed,184
SDR,MAD,Directed,184
BCN,MAD,Directed,184
MAD,MEX,Directed,309
MAD,LHR,Directed,184
MAD,LPA,Directed,184
MAD,FUE,Directed,184
MAD,TFN,Directed,184
MAD,TFS,Directed,184
MAD,ACE,Directed,184
LGW,MAD,Directed,184
MAD,SPC,Directed,184
MAD,CPH,Directed,184
LPA,MAD,Directed,184
TFN,MAD,Directed,184
NAP,MAD,Directed,184
MAD,LPA,Directed,184
AMS,MAD,Directed,184
TXL,MAD,Directed,184
SVQ,MAD,Directed,184
RNS,MAD,Directed,184
RAI,BOS,Directed,184
DUB,KEF,Directed,184
HEL,KEF,Directed,184
BRU,KEF,Directed,184
ZRH,KEF,Directed,184
MAN,KEF,Directed,184
MUC,KEF,Directed,184
LGW,KEF,Directed,184
HAM,KEF,Directed,184
OSL,KEF,Directed,184
AMS,KEF,Directed,309
CDG,KEF,Directed,309
ARN,KEF,Directed,184
GLA,KEF,Directed,184
CPH,KEF,Directed,184
LHR,KEF,Directed,309
HYD,DXB,Directed,184
LKO,SHJ,Directed,184
BLR,GAU,Directed,184
IXC,BLR,Directed,184
GAU,ATQ,Directed,184
VGA,DEL,Directed,184
IXC,DXB,Directed,184
ATQ,BLR,Directed,184
BBI,DEL,Directed,184
DOH,DEL,Directed,184
DED,BLR,Directed,184
CCU,MAA,Directed,184
DEL,MAA,Directed,184
IXR,BLR,Directed,184
LKO,GOI,Directed,184
AMD,CCU,Directed,184
BLR,NAG,Directed,184
DEL,TRV,Directed,184
BOM,DEL,Directed,184
JAI,HYD,Directed,184
CCU,DEL,Directed,184
IXR,BOM,Directed,184
BLR,DEL,Directed,184
CCU,BOM,Directed,184
MAA,LKO,Directed,184
BOM,GAU,Directed,184
BOM,VNS,Directed,184
DEL,DXB,Directed,184
BOM,HYD,Directed,184
BDQ,BOM,Directed,184
MAA,BLR,Directed,184
GOI,BOM,Directed,184
BOM,BBI,Directed,184
DEL,BLR,Directed,184
CJB,MAA,Directed,184
MAA,IDR,Directed,184
BLR,PNQ,Directed,184
BLR,AMD,Directed,184
RPR,BOM,Directed,184
SXR,DEL,Directed,184
BOM,JAI,Directed,184
PNQ,BLR,Directed,184
DEL,BOM,Directed,184
CCU,BLR,Directed,184
TRV,BLR,Directed,184
GAU,BOM,Directed,184
BOM,BLR,Directed,184
DEL,CCU,Directed,184
TRZ,MAA,Directed,184
AMD,BLR,Directed,184
STV,BOM,Directed,184
HYD,VTZ,Directed,184
HYD,BBI,Directed,184
BLR,HYD,Directed,184
RPR,CCU,Directed,184
IDR,NAG,Directed,184
TCR,MAA,Directed,184
MAA,BOM,Directed,184
GOI,BOM,Directed,184
MAA,CJB,Directed,184
DEL,RPR,Directed,184
CCU,MAA,Directed,184
RPR,IDR,Directed,184
DEL,BOM,Directed,184
BLR,CMB,Directed,184
MAA,DEL,Directed,184
HYD,RPR,Directed,184
BBI,CCU,Directed,184
DEL,GAU,Directed,184
IXR,PAT,Directed,184
BOM,DEL,Directed,184
UDR,HYD,Directed,184
BLR,JAI,Directed,184
AMD,DEL,Directed,184
GAU,BLR,Directed,184
CCU,NAG,Directed,184
JAI,BOM,Directed,184
DEL,PNQ,Directed,184
STV,GOI,Directed,184
AMD,VNS,Directed,184
PAT,DEL,Directed,184
COK,BLR,Directed,184
CCU,IXA,Directed,184
HYD,IDR,Directed,184
CCU,STV,Directed,184
PNQ,NAG,Directed,184
BOM,BLR,Directed,184
HYD,CCU,Directed,184
DEL,AMD,Directed,184
DAC,CCU,Directed,184
STV,MAA,Directed,184
BOM,CCU,Directed,184
JAI,HYD,Directed,184
UDR,BLR,Directed,184
BOM,AMD,Directed,184
HBX,BLR,Directed,184
NAG,CCU,Directed,184
DED,DEL,Directed,184
BLR,CCU,Directed,184
BLR,BOM,Directed,184
GAU,CCU,Directed,184
GOI,DEL,Directed,184
RPR,HYD,Directed,184
CCU,MAA,Directed,184
DEL,CCU,Directed,184
DOH,MAA,Directed,184
TRV,DXB,Directed,184
BLR,VGA,Directed,184
PAT,BLR,Directed,184
HYD,DEL,Directed,184
IXE,BOM,Directed,184
MEX,YVR,Directed,184
MEX,MID,Directed,184
CTM,MEX,Directed,184
MEX,MTY,Directed,184
MEX,MTY,Directed,184
CUN,MEX,Directed,184
MTY,MEX,Directed,184
MEX,TIJ,Directed,184
JFK,CUN,Directed,184
MEX,MTY,Directed,184
MEX,CJS,Directed,184
MTY,GDL,Directed,184
GDL,MEX,Directed,184
GDL,MTY,Directed,184
MID,MEX,Directed,184
MEX,CUN,Directed,184
JFK,MEX,Directed,184
MEX,MIA,Directed,184
IAH,MEX,Directed,184
MEX,GDL,Directed,184
SJO,MEX,Directed,184
MEX,BJX,Directed,184
MTY,CUN,Directed,184
MEX,CTM,Directed,184
LED,BAX,Directed,184
IKA,LHR,Directed,309
MHD,THR,Directed,184
THR,NSH,Directed,184
IKA,GYD,Directed,184
HAM,IKA,Directed,309
THR,MHD,Directed,184
MHD,AWZ,Directed,184
SYZ,MHD,Directed,184
EBL,FRA,Directed,184
BOM,NJF,Directed,184
BSR,MHD,Directed,184
IKA,BGW,Directed,184
EBL,SOF,Directed,184
NJF,MHD,Directed,184
IST,BGW,Directed,184
BUS,TLV,Directed,184
ETH,TLV,Directed,184
SDV,ETH,Directed,184
NBO,UKA,Directed,184
NRT,ORD,Directed,309
HND,JFK,Directed,309
HND,CDG,Directed,309
NRT,FRA,Directed,309
HND,LHR,Directed,309
NRT,DFW,Directed,309
NRT,LAX,Directed,309
NRT,SAN,Directed,309
KIX,LAX,Directed,309
NRT,CGK,Directed,309
NRT,PEK,Directed,309
HND,TSA,Directed,309
NRT,TPE,Directed,309
NRT,SIN,Directed,309
NRT,HKG,Directed,309
NRT,SGN,Directed,309
NRT,MNL,Directed,309
NRT,KHH,Directed,309
NRT,HAN,Directed,309
NRT,BOS,Directed,309
LHR,HND,Directed,309
NRT,BKK,Directed,309
NRT,YVR,Directed,309
NRT,SYD,Directed,309
NRT,PVG,Directed,309
KIX,TPE,Directed,184
PVG,HND,Directed,309
